,날짜,디바이스,유입경로,키워드,노출수,유입수,유입률(%),체류시간(min),평균체류시간(min),페이지뷰,평균페이지뷰,이탈수,이탈률(%),회원가입,전환율(가입),앱 다운,전환율(앱),구독,전환율(구독),전환수,전환율(%)
,2023-02-25,Mobile,직접 유입,,0,33,0,52,1.575757576,383,11.60606061,8,24.24242424,9,27.27272727,7,21.21212121,8,24.24242424,24,72.72727273
,2023-02-25,Mobile,키워드 검색,재활용 앱,671,10,1.490312966,435,43.5,284,28.4,4,40,4,40,0,0,6,60,10,100
,2023-02-25,Mobile,키워드 검색,친환경 활동,604,100,16.55629139,75,0.75,433,4.33,9,9,4,4,9,9,9,9,22,22
,2023-02-25,Mobile,키워드 검색,쓰레기 줍기,137,70,51.09489051,486,6.942857143,39,0.557142857,7,10,0,0,1,1.428571429,10,14.28571429,11,15.71428571
,2023-02-25,Mobile,키워드 검색,플로깅 행사,732,37,5.054644809,440,11.89189189,96,2.594594595,10,27.02702703,3,8.108108108,0,0,10,27.02702703,13,35.13513514
,2023-02-25,Mobile,키워드 검색,지속 가능한 생활,532,82,15.41353383,343,4.182926829,422,5.146341463,2,2.43902439,2,2.43902439,6,7.317073171,9,10.97560976,17,20.73170732
,2023-02-25,Mobile,키워드 검색,재활용 가이드,958,56,5.845511482,337,6.017857143,191,3.410714286,7,12.5,0,0,0,0,5,8.928571429,5,8.928571429
,2023-02-25,Mobile,블로그,,466,99,21.24463519,212,2.141414141,445,4.494949495,10,10.1010101,9,9.090909091,4,4.04040404,8,8.080808081,21,21.21212121
,2023-02-25,Mobile,카페,,738,18,2.43902439,320,17.77777778,334,18.55555556,3,16.66666667,8,44.44444444,9,50,8,44.44444444,25,138.8888889
,2023-02-25,Mobile,이메일,,582,91,15.63573883,469,5.153846154,322,3.538461538,1,1.098901099,4,4.395604396,7,7.692307692,6,6.593406593,17,18.68131868
,2023-02-25,Mobile,카카오톡,,18,2,11.11111111,10,5,93,46.5,0,0,10,500,6,300,8,400,24,1200
,2023-02-25,Mobile,메타,,654,14,2.140672783,492,35.14285714,18,1.285714286,0,0,1,7.142857143,8,57.14285714,3,21.42857143,12,85.71428571
,2023-02-25,Mobile,인스타그램,,197,96,48.73096447,314,3.270833333,36,0.375,8,8.333333333,4,4.166666667,1,1.041666667,0,0,5,5.208333333
,2023-02-25,Mobile,유튜브,,485,55,11.34020619,469,8.527272727,299,5.436363636,1,1.818181818,7,12.72727273,4,7.272727273,7,12.72727273,18,32.72727273
,2023-02-25,Mobile,배너 광고,,133,97,72.93233083,168,1.731958763,173,1.783505155,2,2.06185567,1,1.030927835,1,1.030927835,0,0,2,2.06185567
,2023-02-25,Mobile,트위터 X,,252,37,14.68253968,256,6.918918919,26,0.702702703,8,21.62162162,9,24.32432432,6,16.21621622,8,21.62162162,23,62.16216216
,2023-02-25,Mobile,기타 SNS,,359,43,11.97771588,27,0.627906977,24,0.558139535,5,11.62790698,8,18.60465116,6,13.95348837,6,13.95348837,20,46.51162791
,2023-02-26,PC,직접 유입,,0,77,0,497,6.454545455,141,1.831168831,7,9.090909091,2,2.597402597,4,5.194805195,3,3.896103896,9,11.68831169
,2023-02-26,PC,키워드 검색,환경 캠페인,973,63,6.474820144,37,0.587301587,217,3.444444444,9,14.28571429,10,15.87301587,3,4.761904762,10,15.87301587,23,36.50793651
,2023-02-26,PC,블로그,,588,37,6.292517007,21,0.567567568,130,3.513513514,2,5.405405405,9,24.32432432,4,10.81081081,8,21.62162162,21,56.75675676
,2023-02-26,PC,카페,,960,90,9.375,136,1.511111111,264,2.933333333,6,6.666666667,3,3.333333333,1,1.111111111,8,8.888888889,12,13.33333333
,2023-02-26,PC,이메일,,603,67,11.11111111,199,2.970149254,229,3.417910448,5,7.462686567,7,10.44776119,6,8.955223881,4,5.970149254,17,25.37313433
,2023-02-26,PC,카카오톡,,794,87,10.95717884,346,3.977011494,466,5.356321839,0,0,8,9.195402299,1,1.149425287,1,1.149425287,10,11.49425287
,2023-02-26,PC,메타,,583,2,0.343053173,102,51,318,159,2,100,3,150,4,200,10,500,17,850
,2023-02-26,PC,인스타그램,,228,95,41.66666667,147,1.547368421,94,0.989473684,4,4.210526316,10,10.52631579,5,5.263157895,4,4.210526316,19,20
,2023-02-26,PC,유튜브,,320,97,30.3125,466,4.804123711,434,4.474226804,5,5.154639175,1,1.030927835,4,4.12371134,1,1.030927835,6,6.18556701
,2023-02-26,PC,배너 광고,,428,20,4.672897196,483,24.15,102,5.1,1,5,2,10,4,20,9,45,15,75
,2023-02-26,PC,트위터 X,,115,78,67.82608696,411,5.269230769,446,5.717948718,0,0,0,0,0,0,10,12.82051282,10,12.82051282
,2023-02-26,PC,기타 SNS,,757,33,4.359313078,469,14.21212121,41,1.242424242,6,18.18181818,10,30.3030303,5,15.15151515,2,6.060606061,17,51.51515152
,2023-02-26,Mobile,직접 유입,,0,20,0,320,16,396,19.8,4,20,9,45,3,15,2,10,14,70
,2023-02-26,Mobile,키워드 검색,지속 가능한 생활,577,43,7.452339688,149,3.465116279,260,6.046511628,0,0,6,13.95348837,6,13.95348837,9,20.93023256,21,48.8372093
,2023-02-26,Mobile,키워드 검색,친환경 활동,967,40,4.136504654,110,2.75,194,4.85,4,10,10,25,8,20,7,17.5,25,62.5
,2023-02-26,Mobile,키워드 검색,플로깅,381,90,23.62204724,338,3.755555556,171,1.9,7,7.777777778,4,4.444444444,1,1.111111111,5,5.555555556,10,11.11111111
,2023-02-26,Mobile,키워드 검색,재활용 앱,716,98,13.68715084,416,4.244897959,325,3.316326531,9,9.183673469,0,0,5,5.102040816,8,8.163265306,13,13.26530612
,2023-02-26,Mobile,키워드 검색,쓰레기 줍기,857,21,2.450408401,413,19.66666667,430,20.47619048,5,23.80952381,5,23.80952381,5,23.80952381,4,19.04761905,14,66.66666667
,2023-02-26,Mobile,키워드 검색,플로깅 행사,784,22,2.806122449,244,11.09090909,242,11,5,22.72727273,8,36.36363636,7,31.81818182,1,4.545454545,16,72.72727273
,2023-02-26,Mobile,키워드 검색,지역 재활용 센터,890,68,7.640449438,170,2.5,154,2.264705882,2,2.941176471,2,2.941176471,7,10.29411765,1,1.470588235,10,14.70588235
,2023-02-26,Mobile,블로그,,74,68,91.89189189,262,3.852941176,313,4.602941176,9,13.23529412,2,2.941176471,8,11.76470588,3,4.411764706,13,19.11764706
,2023-02-26,Mobile,카페,,817,87,10.64871481,26,0.298850575,282,3.24137931,5,5.747126437,2,2.298850575,2,2.298850575,1,1.149425287,5,5.747126437
,2023-02-26,Mobile,이메일,,499,38,7.615230461,465,12.23684211,452,11.89473684,6,15.78947368,2,5.263157895,10,26.31578947,7,18.42105263,19,50
,2023-02-26,Mobile,카카오톡,,984,55,5.589430894,361,6.563636364,395,7.181818182,0,0,7,12.72727273,10,18.18181818,8,14.54545455,25,45.45454545
,2023-02-26,Mobile,메타,,229,11,4.80349345,217,19.72727273,257,23.36363636,6,54.54545455,2,18.18181818,5,45.45454545,3,27.27272727,10,90.90909091
,2023-02-26,Mobile,인스타그램,,945,71,7.513227513,393,5.535211268,370,5.211267606,0,0,2,2.816901408,5,7.042253521,3,4.225352113,10,14.08450704
,2023-02-26,Mobile,유튜브,,263,25,9.505703422,366,14.64,117,4.68,3,12,8,32,9,36,4,16,21,84
,2023-02-26,Mobile,배너 광고,,861,38,4.413472706,357,9.394736842,387,10.18421053,7,18.42105263,0,0,0,0,10,26.31578947,10,26.31578947
,2023-02-26,Mobile,트위터 X,,536,28,5.223880597,150,5.357142857,357,12.75,2,7.142857143,7,25,5,17.85714286,4,14.28571429,16,57.14285714
,2023-02-26,Mobile,기타 SNS,,622,35,5.627009646,28,0.8,187,5.342857143,8,22.85714286,6,17.14285714,10,28.57142857,8,22.85714286,24,68.57142857
,2023-02-27,PC,직접 유입,,0,98,0,222,2.265306122,12,0.12244898,3,3.06122449,4,4.081632653,2,2.040816327,1,1.020408163,7,7.142857143
,2023-02-27,PC,키워드 검색,재활용 가이드,904,79,8.738938053,322,4.075949367,101,1.278481013,4,5.063291139,2,2.53164557,3,3.797468354,8,10.12658228,13,16.4556962
,2023-02-27,PC,키워드 검색,쓰레기 줍기,334,83,24.8502994,415,5,74,0.891566265,6,7.228915663,7,8.43373494,10,12.04819277,7,8.43373494,24,28.91566265
,2023-02-27,PC,키워드 검색,지속 가능한 생활,688,59,8.575581395,221,3.745762712,94,1.593220339,6,10.16949153,7,11.86440678,8,13.55932203,8,13.55932203,23,38.98305085
,2023-02-27,PC,키워드 검색,친환경 활동,959,41,4.275286757,64,1.56097561,40,0.975609756,7,17.07317073,8,19.51219512,10,24.3902439,7,17.07317073,25,60.97560976
,2023-02-27,PC,키워드 검색,환경 캠페인,479,86,17.95407098,150,1.744186047,13,0.151162791,0,0,8,9.302325581,2,2.325581395,8,9.302325581,18,20.93023256
,2023-02-27,PC,키워드 검색,지역 재활용 센터,340,24,7.058823529,484,20.16666667,115,4.791666667,10,41.66666667,7,29.16666667,10,41.66666667,3,12.5,20,83.33333333
,2023-02-27,PC,키워드 검색,환경 보호 앱,307,33,10.74918567,149,4.515151515,128,3.878787879,1,3.03030303,4,12.12121212,3,9.090909091,10,30.3030303,17,51.51515152
,2023-02-27,PC,키워드 검색,재활용 앱,434,34,7.834101382,308,9.058823529,48,1.411764706,6,17.64705882,6,17.64705882,8,23.52941176,8,23.52941176,22,64.70588235
,2023-02-27,PC,블로그,,183,25,13.66120219,350,14,198,7.92,3,12,8,32,7,28,4,16,19,76
,2023-02-27,PC,카페,,88,30,34.09090909,118,3.933333333,384,12.8,6,20,10,33.33333333,10,33.33333333,3,10,23,76.66666667
,2023-02-27,PC,이메일,,773,71,9.184993532,56,0.788732394,262,3.690140845,9,12.67605634,5,7.042253521,7,9.85915493,4,5.633802817,16,22.53521127
,2023-02-27,PC,카카오톡,,350,11,3.142857143,295,26.81818182,36,3.272727273,9,81.81818182,10,90.90909091,4,36.36363636,8,72.72727273,22,200
,2023-02-27,PC,메타,,427,13,3.044496487,152,11.69230769,165,12.69230769,1,7.692307692,6,46.15384615,4,30.76923077,5,38.46153846,15,115.3846154
,2023-02-27,PC,인스타그램,,743,65,8.748317631,397,6.107692308,231,3.553846154,0,0,1,1.538461538,3,4.615384615,5,7.692307692,9,13.84615385
,2023-02-27,PC,유튜브,,43,27,62.79069767,412,15.25925926,375,13.88888889,2,7.407407407,1,3.703703704,0,0,3,11.11111111,4,14.81481481
,2023-02-27,PC,배너 광고,,748,4,0.534759358,422,105.5,183,45.75,4,100,9,225,1,25,7,175,17,425
,2023-02-27,PC,트위터 X,,600,56,9.333333333,13,0.232142857,474,8.464285714,5,8.928571429,10,17.85714286,10,17.85714286,3,5.357142857,23,41.07142857
,2023-02-27,PC,기타 SNS,,179,55,30.72625698,35,0.636363636,121,2.2,2,3.636363636,1,1.818181818,10,18.18181818,0,0,11,20
,2023-02-27,Mobile,직접 유입,,0,10,0,59,5.9,404,40.4,0,0,4,40,2,20,5,50,11,110
,2023-02-27,Mobile,키워드 검색,지속 가능한 생활,565,35,6.194690265,340,9.714285714,443,12.65714286,9,25.71428571,3,8.571428571,3,8.571428571,8,22.85714286,14,40
,2023-02-27,Mobile,키워드 검색,플로깅 행사,908,33,3.634361233,13,0.393939394,175,5.303030303,10,30.3030303,4,12.12121212,5,15.15151515,10,30.3030303,19,57.57575758
,2023-02-27,Mobile,키워드 검색,지역 재활용 센터,987,57,5.775075988,345,6.052631579,168,2.947368421,4,7.01754386,2,3.50877193,0,0,1,1.754385965,3,5.263157895
,2023-02-27,Mobile,키워드 검색,환경 보호 앱,456,38,8.333333333,377,9.921052632,456,12,2,5.263157895,7,18.42105263,9,23.68421053,8,21.05263158,24,63.15789474
,2023-02-27,Mobile,키워드 검색,재활용 가이드,272,95,34.92647059,64,0.673684211,347,3.652631579,7,7.368421053,5,5.263157895,9,9.473684211,0,0,14,14.73684211
,2023-02-27,Mobile,키워드 검색,친환경 활동,909,56,6.160616062,91,1.625,136,2.428571429,3,5.357142857,3,5.357142857,9,16.07142857,6,10.71428571,18,32.14285714
,2023-02-27,Mobile,키워드 검색,쓰레기 줍기,693,52,7.503607504,407,7.826923077,476,9.153846154,0,0,1,1.923076923,5,9.615384615,10,19.23076923,16,30.76923077
,2023-02-27,Mobile,키워드 검색,플로깅,4,3,75,83,27.66666667,328,109.3333333,2,66.66666667,9,300,9,300,10,333.3333333,28,933.3333333
,2023-02-27,Mobile,블로그,,220,43,19.54545455,413,9.604651163,175,4.069767442,7,16.27906977,5,11.62790698,3,6.976744186,1,2.325581395,9,20.93023256
,2023-02-27,Mobile,카페,,114,93,81.57894737,478,5.139784946,452,4.860215054,4,4.301075269,6,6.451612903,5,5.376344086,3,3.225806452,14,15.05376344
,2023-02-27,Mobile,이메일,,918,60,6.535947712,265,4.416666667,478,7.966666667,7,11.66666667,4,6.666666667,9,15,3,5,16,26.66666667
,2023-02-27,Mobile,카카오톡,,438,47,10.73059361,386,8.212765957,310,6.595744681,8,17.0212766,10,21.27659574,1,2.127659574,7,14.89361702,18,38.29787234
,2023-02-27,Mobile,메타,,495,79,15.95959596,348,4.405063291,165,2.088607595,4,5.063291139,10,12.65822785,2,2.53164557,4,5.063291139,16,20.25316456
,2023-02-27,Mobile,인스타그램,,338,36,10.65088757,336,9.333333333,479,13.30555556,10,27.77777778,10,27.77777778,10,27.77777778,9,25,29,80.55555556
,2023-02-27,Mobile,유튜브,,420,56,13.33333333,294,5.25,203,3.625,1,1.785714286,4,7.142857143,10,17.85714286,4,7.142857143,18,32.14285714
,2023-02-27,Mobile,배너 광고,,520,70,13.46153846,77,1.1,456,6.514285714,0,0,0,0,8,11.42857143,5,7.142857143,13,18.57142857
,2023-02-27,Mobile,트위터 X,,764,6,0.785340314,223,37.16666667,66,11,4,66.66666667,7,116.6666667,1,16.66666667,6,100,14,233.3333333
,2023-02-27,Mobile,기타 SNS,,93,8,8.602150538,163,20.375,83,10.375,1,12.5,7,87.5,1,12.5,1,12.5,9,112.5
,2023-02-28,PC,직접 유입,,0,85,0,383,4.505882353,393,4.623529412,6,7.058823529,0,0,2,2.352941176,7,8.235294118,9,10.58823529
,2023-02-28,PC,키워드 검색,재활용 가이드,306,93,30.39215686,195,2.096774194,189,2.032258065,5,5.376344086,2,2.150537634,2,2.150537634,7,7.52688172,11,11.82795699
,2023-02-28,PC,키워드 검색,친환경 활동,910,2,0.21978022,91,45.5,73,36.5,2,100,3,150,2,100,9,450,14,700
,2023-02-28,PC,키워드 검색,지속 가능한 생활,129,51,39.53488372,314,6.156862745,457,8.960784314,5,9.803921569,1,1.960784314,8,15.68627451,5,9.803921569,14,27.45098039
,2023-02-28,PC,키워드 검색,플로깅 행사,912,12,1.315789474,413,34.41666667,489,40.75,7,58.33333333,5,41.66666667,8,66.66666667,5,41.66666667,18,150
,2023-02-28,PC,키워드 검색,재활용 앱,767,100,13.03780965,193,1.93,383,3.83,0,0,3,3,1,1,7,7,11,11
,2023-02-28,PC,키워드 검색,쓰레기 줍기,977,12,1.228249744,306,25.5,22,1.833333333,1,8.333333333,7,58.33333333,3,25,5,41.66666667,15,125
,2023-02-28,PC,키워드 검색,환경 캠페인,358,18,5.027932961,96,5.333333333,480,26.66666667,3,16.66666667,8,44.44444444,10,55.55555556,1,5.555555556,19,105.5555556
,2023-02-28,PC,키워드 검색,지역 재활용 센터,428,13,3.037383178,366,28.15384615,449,34.53846154,6,46.15384615,2,15.38461538,0,0,4,30.76923077,6,46.15384615
,2023-02-28,PC,블로그,,96,6,6.25,285,47.5,35,5.833333333,4,66.66666667,5,83.33333333,3,50,10,166.6666667,18,300
,2023-02-28,PC,카페,,606,78,12.87128713,90,1.153846154,72,0.923076923,5,6.41025641,4,5.128205128,3,3.846153846,7,8.974358974,14,17.94871795
,2023-02-28,PC,이메일,,160,57,35.625,63,1.105263158,285,5,7,12.28070175,9,15.78947368,0,0,2,3.50877193,11,19.29824561
,2023-02-28,PC,카카오톡,,625,68,10.88,490,7.205882353,125,1.838235294,7,10.29411765,2,2.941176471,2,2.941176471,6,8.823529412,10,14.70588235
,2023-02-28,PC,메타,,84,37,44.04761905,403,10.89189189,201,5.432432432,1,2.702702703,4,10.81081081,6,16.21621622,5,13.51351351,15,40.54054054
,2023-02-28,PC,인스타그램,,914,52,5.689277899,471,9.057692308,489,9.403846154,2,3.846153846,3,5.769230769,5,9.615384615,5,9.615384615,13,25
,2023-02-28,PC,유튜브,,502,15,2.988047809,296,19.73333333,350,23.33333333,2,13.33333333,10,66.66666667,0,0,9,60,19,126.6666667
,2023-02-28,PC,배너 광고,,173,97,56.06936416,141,1.453608247,440,4.536082474,3,3.092783505,2,2.06185567,0,0,2,2.06185567,4,4.12371134
,2023-02-28,PC,트위터 X,,802,54,6.733167082,10,0.185185185,249,4.611111111,0,0,1,1.851851852,7,12.96296296,3,5.555555556,11,20.37037037
,2023-02-28,PC,기타 SNS,,562,44,7.829181495,253,5.75,485,11.02272727,10,22.72727273,8,18.18181818,7,15.90909091,7,15.90909091,22,50
,2023-02-28,Mobile,직접 유입,,0,93,0,55,0.591397849,403,4.333333333,1,1.075268817,0,0,10,10.75268817,1,1.075268817,11,11.82795699
,2023-02-28,Mobile,키워드 검색,재활용 앱,572,27,4.72027972,110,4.074074074,317,11.74074074,9,33.33333333,5,18.51851852,10,37.03703704,4,14.81481481,19,70.37037037
,2023-02-28,Mobile,블로그,,841,14,1.664684899,123,8.785714286,161,11.5,4,28.57142857,1,7.142857143,5,35.71428571,7,50,13,92.85714286
,2023-02-28,Mobile,카페,,353,19,5.382436261,219,11.52631579,245,12.89473684,2,10.52631579,6,31.57894737,0,0,4,21.05263158,10,52.63157895
,2023-02-28,Mobile,이메일,,409,6,1.466992665,194,32.33333333,98,16.33333333,4,66.66666667,2,33.33333333,7,116.6666667,4,66.66666667,13,216.6666667
,2023-02-28,Mobile,카카오톡,,128,43,33.59375,108,2.511627907,21,0.488372093,0,0,4,9.302325581,8,18.60465116,4,9.302325581,16,37.20930233
,2023-02-28,Mobile,메타,,68,43,63.23529412,489,11.37209302,239,5.558139535,3,6.976744186,4,9.302325581,2,4.651162791,1,2.325581395,7,16.27906977
,2023-02-28,Mobile,인스타그램,,402,38,9.452736318,163,4.289473684,33,0.868421053,6,15.78947368,1,2.631578947,6,15.78947368,8,21.05263158,15,39.47368421
,2023-02-28,Mobile,유튜브,,386,51,13.21243523,163,3.196078431,324,6.352941176,6,11.76470588,0,0,1,1.960784314,3,5.882352941,4,7.843137255
,2023-02-28,Mobile,배너 광고,,508,46,9.05511811,291,6.326086957,425,9.239130435,9,19.56521739,6,13.04347826,10,21.73913043,10,21.73913043,26,56.52173913
,2023-02-28,Mobile,트위터 X,,613,49,7.993474715,27,0.551020408,281,5.734693878,2,4.081632653,3,6.12244898,6,12.24489796,9,18.36734694,18,36.73469388
,2023-02-28,Mobile,기타 SNS,,212,58,27.35849057,46,0.793103448,298,5.137931034,8,13.79310345,8,13.79310345,3,5.172413793,1,1.724137931,12,20.68965517
,2023-03-01,PC,직접 유입,,0,78,0,255,3.269230769,490,6.282051282,1,1.282051282,3,3.846153846,2,2.564102564,7,8.974358974,12,15.38461538
,2023-03-01,PC,키워드 검색,환경 캠페인,451,58,12.86031042,468,8.068965517,356,6.137931034,2,3.448275862,0,0,2,3.448275862,6,10.34482759,8,13.79310345
,2023-03-01,PC,키워드 검색,환경 보호 앱,257,8,3.112840467,396,49.5,360,45,4,50,0,0,7,87.5,5,62.5,12,150
,2023-03-01,PC,키워드 검색,쓰레기 줍기,254,64,25.19685039,101,1.578125,360,5.625,2,3.125,4,6.25,2,3.125,7,10.9375,13,20.3125
,2023-03-01,PC,키워드 검색,플로깅 행사,344,37,10.75581395,142,3.837837838,282,7.621621622,4,10.81081081,7,18.91891892,3,8.108108108,10,27.02702703,20,54.05405405
,2023-03-01,PC,키워드 검색,지역 재활용 센터,892,71,7.959641256,115,1.61971831,20,0.281690141,4,5.633802817,8,11.26760563,3,4.225352113,6,8.450704225,17,23.94366197
,2023-03-01,PC,키워드 검색,플로깅,506,74,14.62450593,80,1.081081081,297,4.013513514,2,2.702702703,10,13.51351351,3,4.054054054,3,4.054054054,16,21.62162162
,2023-03-01,PC,키워드 검색,재활용 가이드,244,63,25.81967213,299,4.746031746,189,3,4,6.349206349,10,15.87301587,4,6.349206349,0,0,14,22.22222222
,2023-03-01,PC,블로그,,490,21,4.285714286,96,4.571428571,221,10.52380952,4,19.04761905,9,42.85714286,6,28.57142857,5,23.80952381,20,95.23809524
,2023-03-01,PC,카페,,562,15,2.669039146,382,25.46666667,62,4.133333333,2,13.33333333,2,13.33333333,1,6.666666667,6,40,9,60
,2023-03-01,PC,이메일,,144,62,43.05555556,360,5.806451613,231,3.725806452,2,3.225806452,7,11.29032258,7,11.29032258,6,9.677419355,20,32.25806452
,2023-03-01,PC,카카오톡,,303,36,11.88118812,190,5.277777778,343,9.527777778,3,8.333333333,5,13.88888889,8,22.22222222,0,0,13,36.11111111
,2023-03-01,PC,메타,,183,63,34.42622951,443,7.031746032,122,1.936507937,8,12.6984127,9,14.28571429,10,15.87301587,9,14.28571429,28,44.44444444
,2023-03-01,PC,인스타그램,,970,22,2.268041237,280,12.72727273,175,7.954545455,2,9.090909091,9,40.90909091,8,36.36363636,6,27.27272727,23,104.5454545
,2023-03-01,PC,유튜브,,90,3,3.333333333,413,137.6666667,234,78,1,33.33333333,4,133.3333333,5,166.6666667,10,333.3333333,19,633.3333333
,2023-03-01,PC,배너 광고,,758,7,0.92348285,257,36.71428571,362,51.71428571,0,0,9,128.5714286,5,71.42857143,0,0,14,200
,2023-03-01,PC,트위터 X,,132,3,2.272727273,264,88,225,75,1,33.33333333,7,233.3333333,3,100,4,133.3333333,14,466.6666667
,2023-03-01,PC,기타 SNS,,797,64,8.030112923,343,5.359375,448,7,10,15.625,6,9.375,2,3.125,0,0,8,12.5
,2023-03-01,Mobile,직접 유입,,0,17,0,461,27.11764706,204,12,0,0,10,58.82352941,3,17.64705882,5,29.41176471,18,105.8823529
,2023-03-01,Mobile,키워드 검색,재활용 앱,708,48,6.779661017,490,10.20833333,221,4.604166667,8,16.66666667,6,12.5,0,0,4,8.333333333,10,20.83333333
,2023-03-01,Mobile,키워드 검색,환경 보호 앱,519,6,1.156069364,395,65.83333333,50,8.333333333,2,33.33333333,2,33.33333333,2,33.33333333,0,0,4,66.66666667
,2023-03-01,Mobile,키워드 검색,플로깅 행사,256,28,10.9375,178,6.357142857,238,8.5,7,25,7,25,6,21.42857143,0,0,13,46.42857143
,2023-03-01,Mobile,키워드 검색,친환경 활동,470,16,3.404255319,76,4.75,454,28.375,5,31.25,1,6.25,2,12.5,7,43.75,10,62.5
,2023-03-01,Mobile,키워드 검색,쓰레기 줍기,173,60,34.68208092,284,4.733333333,461,7.683333333,10,16.66666667,4,6.666666667,0,0,2,3.333333333,6,10
,2023-03-01,Mobile,키워드 검색,플로깅,222,94,42.34234234,168,1.787234043,453,4.819148936,4,4.255319149,7,7.446808511,9,9.574468085,1,1.063829787,17,18.08510638
,2023-03-01,Mobile,키워드 검색,지속 가능한 생활,570,72,12.63157895,226,3.138888889,21,0.291666667,4,5.555555556,2,2.777777778,6,8.333333333,10,13.88888889,18,25
,2023-03-01,Mobile,키워드 검색,지역 재활용 센터,583,100,17.15265866,48,0.48,466,4.66,2,2,3,3,5,5,4,4,12,12
,2023-03-01,Mobile,키워드 검색,환경 캠페인,494,92,18.62348178,375,4.076086957,165,1.793478261,3,3.260869565,0,0,3,3.260869565,3,3.260869565,6,6.52173913
